o,d,km,tau_min,tau_max,tau_bar,ratio,profiles
5,10,1.544966459274292,3.200000047683716,7.633333206176758,5.683333396911621,2.3854165077209473,48
16,4,4.506152153015137,10.300000190734863,24.566665649414062,16.683332443237305,2.38511323928833,48
10,24,2.7680647373199463,5.5,13.100000381469727,10.391666412353516,2.3818182945251465,40
8,9,5.76143741607666,9.233333587646484,21.96666717529297,15.783333778381348,2.379061460494995,41
7,26,2.574944019317627,4.275000095367432,10.166666984558105,7.733333110809326,2.3781676292419434,41
26,35,1.2230983972549438,2.3916666507720947,5.683333396911621,3.7333333492279053,2.3763067722320557,35
15,20,3.299146890640259,7.849999904632568,18.649999618530273,13.050000190734863,2.37579607963562,40
9,23,4.667086124420166,11.274999618530273,26.78333282470703,17.116666793823242,2.375462055206299,40
32,5,4.184284210205078,9.25,21.950000762939453,15.383333206176758,2.3729729652404785,41
6,22,1.770274043083191,3.816666603088379,9.050000190734863,6.349999904632568,2.3711791038513184,38
26,6,3.701482057571411,7.724999904632568,18.308334350585938,14.533333778381348,2.3700108528137207,31
4,14,1.802460789680481,3.6500000953674316,8.649999618530273,5.933333396911621,2.3698627948760986,47
33,0,3.1784465312957764,9.899999618530273,23.433332443237305,15.300000190734863,2.3670034408569336,28
6,23,2.188702344894409,6.324999809265137,14.966666221618652,11.508333206176758,2.366271495819092,42
36,0,4.023349761962891,9.866666793823242,23.34166717529297,16.899999618530273,2.3657095432281494,24
35,0,4.506152153015137,8.25,19.516666412353516,14.283333778381348,2.365656614303589,31
9,37,1.1265380382537842,2.3499999046325684,5.550000190734863,4.550000190734863,2.3617022037506104,48
6,19,1.4484059810638428,4.333333492279053,10.208333015441895,7.366666793823242,2.355769157409668,44
3,33,2.4783835411071777,5.566666603088379,13.100000381469727,9.391666412353516,2.3532934188842773,42
5,24,3.8624160289764404,7.150000095367432,16.816667556762695,12.916666984558105,2.3519814014434814,41
20,0,2.7358779907226562,6.066666603088379,14.266666412353516,11.466666221618652,2.3516483306884766,41
10,12,2.5910375118255615,6.0,14.108333587646484,10.550000190734863,2.351388931274414,44
18,3,4.345218181610107,8.716666221618652,20.46666717529297,16.350000381469727,2.347992420196533,34
19,11,4.667086124420166,9.433333396911621,22.100000381469727,16.566667556762695,2.3427562713623047,37
40,9,1.4484059810638428,3.2666666507720947,7.650000095367432,5.25,2.34183669090271,43
16,7,5.2303547859191895,9.166666984558105,21.458332061767578,14.449999809265137,2.3409087657928467,41
2,7,2.703691244125366,6.650000095367432,15.558333396911621,11.516666412353516,2.3395988941192627,45
5,37,2.092142105102539,5.400000095367432,12.616666793823242,9.100000381469727,2.3364198207855225,45
29,4,5.584409713745117,9.883333206176758,23.08333396911621,17.375,2.3355817794799805,32
14,7,5.552223205566406,12.983333587646484,30.275001525878906,19.741666793823242,2.3318357467651367,40
13,19,5.310822010040283,13.116666793823242,30.575000762939453,18.274999618530273,2.3310039043426514,34
6,33,3.6853885650634766,8.833333015441895,20.566665649414062,16.133333206176758,2.3283019065856934,28
19,37,2.8968119621276855,6.116666793823242,14.233333587646484,8.883333206176758,2.3269755840301514,29
9,15,5.9545578956604,13.233333587646484,30.78333282470703,20.0,2.3261964321136475,37
18,10,6.904068470001221,14.516666412353516,33.766666412353516,24.858333587646484,2.326061964035034,24
12,1,1.1426314115524292,3.375,7.824999809265137,6.050000190734863,2.3185184001922607,48
11,8,7.097189426422119,13.75,31.866666793823242,20.475000381469727,2.317575693130493,33
36,4,3.765855550765991,9.133333206176758,21.166667938232422,15.600000381469727,2.317518472671509,29
2,20,3.8624160289764404,8.883333206176758,20.549999237060547,14.350000381469727,2.3133208751678467,39
19,14,4.940673828125,11.841667175292969,27.383333206176758,19.066667556762695,2.312455892562866,31
17,22,2.092142105102539,4.833333492279053,11.149999618530273,7.699999809265137,2.306896448135376,36
26,48,2.574944019317627,3.9000000953674316,8.983333587646484,5.2833333015441895,2.3034188747406006,25
37,0,2.574944019317627,5.399999618530273,12.433333396911621,9.283333778381348,2.302469253540039,33
17,1,5.664876937866211,12.983333587646484,29.883333206176758,21.41666603088379,2.301668643951416,35
15,12,4.506152153015137,11.350000381469727,26.108333587646484,17.483333587646484,2.3002936840057373,35
17,7,3.3796141147613525,7.716666221618652,17.75,13.216666221618652,2.3002161979675293,38
0,14,3.878509283065796,8.816666603088379,20.266666412353516,16.53333282470703,2.2986767292022705,39
0,8,3.1703999042510986,6.233333110809326,14.308333396911621,10.183333396911621,2.295454740524292,45
12,10,2.4783835411071777,5.0833330154418945,11.666666984558105,9.550000190734863,2.2950820922851562,42
10,18,7.193749904632568,14.25,32.650001525878906,23.241666793823242,2.2912282943725586,30
2,13,3.2830536365509033,6.383333206176758,14.616666793823242,11.449999809265137,2.2898173332214355,43
11,19,4.828020095825195,10.016666412353516,22.933334350585938,16.116666793823242,2.289517641067505,38
10,14,1.609339952468872,3.6666667461395264,8.375,7.0333333015441895,2.284090757369995,47
1,20,4.216470718383789,9.149999618530273,20.875,14.366666793823242,2.281420946121216,42
31,3,1.7059004306793213,4.0333333015441895,9.199999809265137,6.883333206176758,2.280991792678833,38
10,20,5.9867448806762695,11.633333206176758,26.516666412353516,19.5,2.279369592666626,32
1,33,2.092142105102539,6.016666412353516,13.699999809265137,10.533333778381348,2.277008295059204,42
14,8,7.402964115142822,14.766666412353516,33.616668701171875,21.149999618530273,2.2765238285064697,36
13,23,4.1681904792785645,8.833333015441895,20.099998474121094,12.233333587646484,2.2754716873168945,42
2,27,4.988954067230225,8.975000381469727,20.41666603088379,14.399999618530273,2.2748372554779053,30
3,30,9.65604019165039,14.991666793823242,34.083335876464844,25.0,2.2734854221343994,31
35,7,2.7358779907226562,5.916666507720947,13.449999809265137,9.800000190734863,2.2732393741607666,34
17,6,3.057745933532715,6.699999809265137,15.216666221618652,11.983333587646484,2.271144390106201,39
24,10,2.7358779907226562,5.175000190734863,11.75,9.283333778381348,2.270531415939331,42
30,11,2.8002514839172363,8.083333969116211,18.350000381469727,12.600000381469727,2.2701029777526855,38
7,3,2.092142105102539,6.125,13.899999618530273,10.733333587646484,2.269387722015381,47
5,22,4.9567670822143555,11.583333015441895,26.266666412353516,19.71666717529297,2.2676260471343994,31
33,1,2.092142105102539,7.050000190734863,15.983333587646484,10.399999618530273,2.267139434814453,37
4,33,1.1587247848510742,3.1666667461395264,7.166666507720947,5.2166666984558105,2.263157844543457,44
1,24,4.184284210205078,8.916666984558105,20.174999237060547,14.916666984558105,2.2626166343688965,40
20,12,3.299146890640259,5.775000095367432,13.058333396911621,9.899999618530273,2.261183261871338,40
2,15,2.574944019317627,5.2833333015441895,11.925000190734863,9.616666793823242,2.2570979595184326,44
9,18,6.437359809875488,11.800000190734863,26.633333206176758,18.899999618530273,2.2570621967315674,38
39,6,2.9772789478302,7.016666889190674,15.833333015441895,12.333333015441895,2.2565319538116455,24
7,16,5.310822010040283,9.491666793823242,21.41666603088379,15.916666984558105,2.2563650608062744,32
2,0,1.351845622062683,4.199999809265137,9.475000381469727,7.233333110809326,2.2559525966644287,48
31,7,2.2530760765075684,5.616666793823242,12.649999618530273,9.083333015441895,2.252225399017334,34
15,7,2.3818233013153076,6.016666889190674,13.550000190734863,10.033333778381348,2.252077579498291,39
30,4,7.563898086547852,12.549999237060547,28.25,21.116666793823242,2.2509961128234863,30
10,19,4.313031196594238,9.716666221618652,21.866666793823242,15.883333206176758,2.2504289150238037,38
4,25,5.82581090927124,8.533333778381348,19.200000762939453,16.299999237060547,2.25,38
9,5,1.818554162979126,5.400000095367432,12.149999618530273,8.983333587646484,2.25,48
5,18,6.405173301696777,13.808333396911621,31.049999237060547,20.816667556762695,2.2486419677734375,36
1,5,1.2713786363601685,3.7666666507720947,8.449999809265137,6.400000095367432,2.2433629035949707,48
9,28,6.550014019012451,9.491666793823242,21.266666412353516,14.050000190734863,2.2405617237091064,40
26,2,5.2303547859191895,10.883333206176758,24.366666793823242,18.683332443237305,2.2388973236083984,26
30,0,8.368568420410156,10.516666412353516,23.508333206176758,17.149999618530273,2.2353408336639404,32
22,10,5.4717559814453125,13.141666412353516,29.350000381469727,22.53333282470703,2.2333545684814453,30
13,12,3.701482057571411,9.699999809265137,21.650001525878906,13.616666793823242,2.2319588661193848,41
2,16,4.618805885314941,10.133333206176758,22.616666793823242,16.58333396911621,2.231907844543457,40
31,17,1.4484059810638428,2.5999999046325684,5.800000190734863,4.766666889190674,2.230769395828247,35
10,15,5.600502967834473,12.666666984558105,28.24166488647461,18.383333206176758,2.229604959487915,36
23,17,3.122119665145874,4.900000095367432,10.916666984558105,8.116666793823242,2.227891206741333,40
20,19,1.770274043083191,4.2166666984558105,9.391666412353516,6.9666666984558105,2.2272727489471436,40
2,35,5.777530670166016,10.708333969116211,23.850000381469727,15.800000190734863,2.2272372245788574,27
4,8,5.4717559814453125,11.699999809265137,26.049999237060547,18.41666603088379,2.2264957427978516,41
2,8,4.345218181610107,8.833333015441895,19.66666603088379,14.149999618530273,2.2264151573181152,43
12,18,4.988954067230225,9.524999618530273,21.200000762939453,15.083333015441895,2.225721836090088,34
10,30,4.184284210205078,9.608333587646484,21.383333206176758,14.966666221618652,2.225498676300049,37
16,19,4.023349761962891,7.150000095367432,15.899999618530273,10.899999618530273,2.22377610206604,45
9,32,2.542757272720337,6.75,15.0,11.608333587646484,2.222222328186035,42
3,28,8.690436363220215,14.333333015441895,31.850000381469727,25.066667556762695,2.222093105316162,43
19,26,3.0416526794433594,5.3416666984558105,11.866666793823242,8.083333015441895,2.2215287685394287,39
21,23,5.343008995056152,11.216667175292969,24.90833282470703,17.049999237060547,2.220653533935547,36
11,28,3.186493158340454,7.333333492279053,16.28333282470703,11.399999618530273,2.220454454421997,43
20,8,1.3679389953613281,2.6500000953674316,5.883333206176758,4.566666603088379,2.220125675201416,46
11,7,5.568316459655762,12.216667175292969,27.09166717529297,19.683332443237305,2.2175989151000977,40
3,20,3.2669601440429688,7.933333396911621,17.549999237060547,12.666666984558105,2.2121846675872803,47
13,14,1.4484059810638428,2.883333444595337,6.366666793823242,5.266666889190674,2.208092451095581,45
25,21,1.9312080144882202,4.016666412353516,8.866666793823242,7.2166666984558105,2.2074689865112305,36
25,24,1.1265380382537842,3.0166666507720947,6.6583333015441895,5.683333396911621,2.2071824073791504,36
7,21,6.437359809875488,13.5,29.766666412353516,24.100000381469727,2.2049381732940674,30
6,21,5.632689952850342,12.766666412353516,28.100000381469727,23.233333587646484,2.2010445594787598,33
9,26,6.276425838470459,11.633333206176758,25.600000381469727,16.21666717529297,2.200573205947876,29
16,24,2.7358779907226562,6.633333206176758,14.583333015441895,11.399999618530273,2.1984925270080566,45
3,32,6.759228229522705,16.016666412353516,35.20000076293945,25.5,2.1977107524871826,26
37,1,1.609339952468872,4.666666507720947,10.25,8.300000190734863,2.1964285373687744,37
4,9,3.0094656944274902,7.8416666984558105,17.200000762939453,12.050000190734863,2.193411350250244,47
39,18,1.770274043083191,4.574999809265137,10.033332824707031,6.166666507720947,2.1930782794952393,27
23,12,3.218679904937744,9.949999809265137,21.816667556762695,13.899999618530273,2.1926300525665283,31
7,8,1.6254334449768066,2.7166666984558105,5.949999809265137,4.816666603088379,2.1901838779449463,47
30,1,7.258123397827148,11.283333778381348,24.708332061767578,18.25,2.189807891845703,36
34,41,1.4484059810638428,3.0333333015441895,6.633333206176758,5.2833333015441895,2.1868131160736084,37
17,3,2.574944019317627,5.5333333015441895,12.100000381469727,9.633333206176758,2.1867470741271973,45
19,8,2.4140100479125977,4.391666412353516,9.600000381469727,6.7833333015441895,2.1859583854675293,45
7,11,5.4717559814453125,12.199999809265137,26.66666603088379,20.241666793823242,2.1857924461364746,35
24,30,1.577153205871582,4.800000190734863,10.483333587646484,6.983333110809326,2.184027671813965,42
35,20,2.236982583999634,4.849999904632568,10.591667175292969,7.75,2.1838488578796387,36
2,21,4.313031196594238,8.25,18.016666412353516,15.333333015441895,2.183838367462158,38
23,15,1.770274043083191,2.633333444595337,5.75,4.849999904632568,2.183544158935547,46
0,13,4.280844211578369,9.433333396911621,20.549999237060547,16.399999618530273,2.1784451007843018,39
2,19,2.220889091491699,6.458333492279053,14.066666603088379,10.350000381469727,2.1780643463134766,43
15,19,3.218679904937744,9.199999809265137,20.016666412353516,13.716666221618652,2.175724744796753,35
13,9,2.092142105102539,5.949999809265137,12.941666603088379,9.216666221618652,2.17507004737854,45
36,3,2.092142105102539,5.433333396911621,11.800000190734863,8.866666793823242,2.171779155731201,37
4,18,6.0189313888549805,11.966666221618652,25.983333587646484,19.41666603088379,2.171309232711792,39
3,22,2.8968119621276855,6.516666889190674,14.133333206176758,10.666666984558105,2.1687979698181152,39
26,20,1.4484059810638428,3.0833332538604736,6.683333396911621,5.199999809265137,2.167567729949951,40
16,8,6.614387512207031,11.191666603088379,24.25,15.466666221618652,2.166790723800659,37
33,5,1.5127795934677124,4.775000095367432,10.333333015441895,6.316666603088379,2.164048671722412,41
19,7,1.2874720096588135,2.950000047683716,6.383333206176758,5.166666507720947,2.163841724395752,45
25,3,7.242030143737793,12.949999809265137,28.0,22.0,2.1621623039245605,32
32,21,1.770274043083191,4.8416666984558105,10.466666221618652,7.775000095367432,2.161789894104004,38
21,12,4.184284210205078,10.016666412353516,21.641666412353516,15.466666221618652,2.1605658531188965,39
23,14,2.6875977516174316,5.208333492279053,11.25,8.516666412353516,2.1599998474121094,42
1,35,6.11549186706543,12.433333396911621,26.850000381469727,16.433332443237305,2.159517526626587,24
14,12,3.3796141147613525,9.424999237060547,20.34166717529297,13.083333015441895,2.1582672595977783,40
6,14,4.506152153015137,10.725000381469727,23.141666412353516,18.700000762939453,2.157731056213379,40
22,3,2.8968119621276855,7.641666412353516,16.483333587646484,13.133333206176758,2.157033920288086,33
16,1,2.8968119621276855,6.599999904632568,14.233333587646484,10.850000381469727,2.1565656661987305,48
5,21,2.7358779907226562,5.433333396911621,11.708333015441895,9.341667175292969,2.1549079418182373,45
15,6,1.8507410287857056,5.275000095367432,11.366666793823242,8.316666603088379,2.154818296432495,39
13,18,8.191540718078613,16.575000762939453,35.66666793823242,23.733333587646484,2.1518349647521973,26
0,15,3.2669601440429688,8.466666221618652,18.20833396911621,13.583333015441895,2.150590658187866,39
13,21,1.5127795934677124,3.3499999046325684,7.199999809265137,6.183333396911621,2.1492538452148438,46
0,35,4.441778182983398,8.183333396911621,17.58333396911621,11.699999809265137,2.1486761569976807,34
29,7,4.345218181610107,10.258333206176758,22.041667938232422,15.416666984558105,2.1486597061157227,26
1,17,5.777530670166016,12.075000762939453,25.941665649414062,18.183332443237305,2.1483778953552246,38
7,23,3.3152403831481934,9.666666984558105,20.766666412353516,16.366666793823242,2.148275852203369,37
5,33,1.5127795934677124,4.300000190734863,9.233333587646484,6.5,2.147286891937256,43
24,32,1.577153205871582,4.8333330154418945,10.375,7.349999904632568,2.1465518474578857,40
8,3,3.975069761276245,9.116666793823242,19.566667556762695,15.350000381469727,2.146252393722534,42
20,6,2.3496363162994385,6.691666603088379,14.350000381469727,11.633333206176758,2.144458293914795,36
25,28,1.4484059810638428,4.058333396911621,8.699999809265137,6.2166666984558105,2.1437370777130127,36
0,24,5.9545578956604,11.991666793823242,25.700000762939453,21.058334350585938,2.143155097961426,35
27,4,5.632689952850342,10.975000381469727,23.516666412353516,17.83333396911621,2.1427485942840576,29
14,19,5.037234306335449,12.683333396911621,27.16666603088379,17.491666793823242,2.141918420791626,35
34,29,1.2874720096588135,2.7083334922790527,5.800000190734863,4.199999809265137,2.141538381576538,39
4,11,4.216470718383789,9.716667175292969,20.79166603088379,16.899999618530273,2.139793872833252,39
18,27,2.5266637802124023,5.483333110809326,11.725000381469727,8.533333778381348,2.1382980346679688,33
24,11,1.8507410287857056,4.891666412353516,10.433333396911621,8.466666221618652,2.1328792572021484,44
29,35,2.4461967945098877,6.7916669845581055,14.475000381469727,8.816666603088379,2.1312882900238037,26
13,37,3.057745933532715,8.5,18.100000381469727,12.266666412353516,2.1294116973876953,27
21,28,2.8968119621276855,7.5,15.958333015441895,9.949999809265137,2.1277778148651123,40
39,8,1.802460789680481,4.9083333015441895,10.433333396911621,7.150000095367432,2.1256368160247803,31
3,17,2.574944019317627,5.0333333015441895,10.691666603088379,8.449999809265137,2.1241722106933594,46
10,17,7.032815933227539,15.399999618530273,32.708335876464844,20.924999237060547,2.123918056488037,32
11,9,1.6576201915740967,3.7666666507720947,8.0,6.650000095367432,2.1238937377929688,47
1,26,5.632689952850342,11.833333015441895,25.116666793823242,16.91666603088379,2.122535228729248,32
10,11,1.561059832572937,3.866666555404663,8.199999809265137,6.933333396911621,2.120689630508423,45
7,6,1.2552851438522339,4.358333587646484,9.241666793823242,6.983333110809326,2.1204588413238525,44
4,17,4.152097225189209,8.350000381469727,17.683332443237305,13.158332824707031,2.1177642345428467,40
13,15,5.632689952850342,11.350000381469727,24.03333282470703,16.008333206176758,2.11747407913208,36
0,16,4.152097225189209,8.216666221618652,17.383333206176758,13.666666984558105,2.1156187057495117,41
12,22,3.701482057571411,8.733333587646484,18.46666717529297,14.066666603088379,2.114503860473633,25
23,19,2.94509220123291,10.516666412353516,22.233333587646484,14.233333587646484,2.114104747772217,28
7,10,4.634899139404297,11.091666221618652,23.433332443237305,17.766666412353516,2.112697124481201,36
17,31,1.2874720096588135,2.549999952316284,5.383333206176758,4.2833333015441895,2.1111111640930176,38
2,18,4.779739856719971,9.5,20.049999237060547,14.816666603088379,2.1105263233184814,39
30,21,2.703691244125366,7.0,14.766666412353516,11.266666412353516,2.1095237731933594,38
21,24,1.4484059810638428,3.9000000953674316,8.225000381469727,5.9666666984558105,2.1089744567871094,41
20,35,2.2530760765075684,3.9250001907348633,8.274999618530273,5.800000190734863,2.1082799434661865,39
15,27,2.397916555404663,3.858333110809326,8.133333206176758,6.833333492279053,2.1079914569854736,39
20,26,1.4484059810638428,2.6500000953674316,5.583333492279053,4.199999809265137,2.1069183349609375,43
24,9,3.540548086166382,8.216666221618652,17.308334350585938,13.199999809265137,2.1064910888671875,41
8,11,8.690436363220215,12.883333206176758,27.116666793823242,21.433332443237305,2.1047866344451904,36
21,30,2.8968119621276855,7.650000095367432,16.09166717529297,10.516666412353516,2.1034858226776123,41
2,26,5.246448516845703,11.233333587646484,23.59166717529297,16.233333587646484,2.1001484394073486,29
26,7,2.574944019317627,6.324999809265137,13.283333778381348,10.0,2.1001319885253906,35
12,16,2.7197844982147217,5.383333206176758,11.300000190734863,8.683333396911621,2.0990712642669678,42
11,12,3.1703999042510986,7.016666889190674,14.716666221618652,11.25,2.0973870754241943,44
0,26,4.039443492889404,8.75,18.350000381469727,12.600000381469727,2.0971429347991943,35
5,11,2.8968119621276855,6.9666666984558105,14.608333587646484,11.699999809265137,2.0968899726867676,43
23,9,4.667086124420166,11.633333206176758,24.383333206176758,16.133333206176758,2.0959885120391846,36
15,10,5.568316459655762,13.266666412353516,27.791667938232422,20.649999618530273,2.0948493480682373,36
8,17,2.3818233013153076,5.324999809265137,11.149999618530273,8.216666221618652,2.0938966274261475,45
4,16,4.586618900299072,11.616666793823242,24.299999237060547,17.758333206176758,2.0918219089508057,39
22,15,2.574944019317627,5.849999904632568,12.233333587646484,9.800000190734863,2.091168165206909,32
12,15,4.667086124420166,12.683333396911621,26.5,18.108333587646484,2.0893561840057373,33
13,24,2.4140100479125977,5.525000095367432,11.541666030883789,8.616666793823242,2.0889892578125,45
15,33,3.218679904937744,7.358333587646484,15.366666793823242,11.616666793823242,2.0883352756500244,27
11,38,1.609339952468872,5.300000190734863,11.066666603088379,8.583333015441895,2.088050127029419,40
4,35,6.759228229522705,14.658332824707031,30.599998474121094,20.5,2.0875496864318848,28
10,22,5.76143741607666,14.508333206176758,30.28333282470703,21.600000381469727,2.087306022644043,31
23,10,4.280844211578369,9.641666412353516,20.116666793823242,14.758333206176758,2.086430549621582,39
8,22,1.029977560043335,2.7750000953674316,5.7833333015441895,4.566666603088379,2.0840840339660645,40
29,8,3.057745933532715,7.300000190734863,15.208333015441895,10.333333015441895,2.0833332538604736,33
13,28,3.8624160289764404,8.333333015441895,17.350000381469727,11.583333015441895,2.0820000171661377,45
19,15,3.3796141147613525,9.350000381469727,19.46666717529297,13.966666221618652,2.081996440887451,34
17,36,0.9656040072441101,2.1666667461395264,4.508333206176758,3.7166666984558105,2.0807690620422363,37
9,24,3.3796141147613525,8.199999809265137,17.016666412353516,12.850000381469727,2.0752031803131104,40
15,13,5.310822010040283,12.416666984558105,25.758333206176758,18.566667556762695,2.0744965076446533,31
5,28,5.9545578956604,11.399999618530273,23.641666412353516,17.483333587646484,2.0738303661346436,42
20,15,3.0738394260406494,8.5,17.616666793823242,13.016666412353516,2.0725491046905518,38
9,17,7.258123397827148,15.716666221618652,32.55833435058594,21.75,2.071580171585083,34
0,25,9.97790813446045,13.058333396911621,27.049999237060547,21.633333206176758,2.071474075317383,35
4,32,5.4717559814453125,13.566666603088379,28.066667556762695,21.325000762939453,2.068796157836914,36
7,15,2.2530760765075684,6.2166666984558105,12.858333587646484,10.199999809265137,2.0683646202087402,39
13,11,1.786367416381836,5.300000190734863,10.949999809265137,8.850000381469727,2.066037654876709,45
16,10,1.770274043083191,4.616666793823242,9.533333778381348,7.800000190734863,2.0649819374084473,48
12,28,7.82139253616333,9.933333396911621,20.508333206176758,13.100000381469727,2.0645973682403564,25
0,30,8.481222152709961,11.233333587646484,23.191665649414062,17.799999237060547,2.064539909362793,39
7,37,4.023349761962891,8.108333587646484,16.733333587646484,12.466666221618652,2.063720464706421,25
28,21,2.7358779907226562,6.449999809265137,13.300000190734863,9.983333587646484,2.0620155334472656,35
9,38,2.7197844982147217,7.349999904632568,15.133333206176758,11.583333015441895,2.0589568614959717,40
22,12,3.733668804168701,9.558333396911621,19.666667938232422,15.583333015441895,2.057541608810425,27
11,10,1.609339952468872,3.933333396911621,8.091667175292969,6.666666507720947,2.057203531265259,45
6,18,3.057745933532715,6.141666412353516,12.633333206176758,9.316666603088379,2.056987762451172,40
12,14,3.3796141147613525,8.441666603088379,17.350000381469727,14.133333206176758,2.055281400680542,38
37,10,1.9794882535934448,5.150000095367432,10.583333969116211,8.774999618530273,2.055016279220581,32
24,25,1.1265380382537842,3.3416666984558105,6.866666793823242,5.516666889190674,2.0548629760742188,41
9,14,2.1404221057891846,5.941666603088379,12.208333015441895,10.016666412353516,2.0546984672546387,46
2,17,3.846322536468506,7.633333206176758,15.683333396911621,12.149999618530273,2.0545852184295654,42
16,11,1.2874720096588135,3.866666793823242,7.941666603088379,6.733333110809326,2.0538792610168457,48
11,23,5.841904163360596,13.291666984558105,27.291667938232422,18.883333206176758,2.0532915592193604,37
22,18,1.4484059810638428,2.816666603088379,5.7833333015441895,4.5,2.0532543659210205,39
35,47,2.751971483230591,4.7833333015441895,9.816666603088379,6.666666507720947,2.05226469039917,27
14,17,5.793623924255371,11.708333969116211,24.016666412353516,15.0,2.0512454509735107,34
2,31,2.7358779907226562,6.199999809265137,12.716666221618652,9.433333396911621,2.0510752201080322,37
10,16,1.770274043083191,5.2916669845581055,10.850000381469727,8.5,2.050393581390381,45
1,28,7.402964115142822,11.175000190734863,22.875,16.899999618530273,2.0469799041748047,42
31,6,2.0438618659973145,5.349999904632568,10.949999809265137,8.533333778381348,2.04672908782959,32
16,9,1.4484059810638428,3.1666667461395264,6.474999904632568,5.2833333015441895,2.044736862182617,48
16,23,6.11549186706543,14.183333396911621,28.983333587646484,19.866666793823242,2.04347825050354,29
13,17,7.209843158721924,13.466667175292969,27.516666412353516,18.725000381469727,2.0433168411254883,29
25,0,9.994001388549805,13.533332824707031,27.600000381469727,21.399999618530273,2.0394089221954346,34
30,2,8.529501914978027,14.291666030883789,29.108333587646484,22.366666793823242,2.0367348194122314,29
19,13,5.246448516845703,12.950000762939453,26.358333587646484,18.983333587646484,2.0353925228118896,32
37,19,2.574944019317627,5.525000095367432,11.233333587646484,7.5333333015441895,2.0331826210021973,31
16,5,3.3796141147613525,8.399999618530273,17.066667556762695,13.116666793823242,2.0317461490631104,48
6,17,3.1060261726379395,6.4666666984558105,13.133333206176758,10.483333587646484,2.030927896499634,38
4,29,5.632689952850342,11.716667175292969,23.78333282470703,15.25,2.029871940612793,25
7,13,5.793623924255371,14.199999809265137,28.799999237060547,22.299999237060547,2.0281689167022705,32
22,19,2.4622902870178223,7.133333206176758,14.449999809265137,11.516666412353516,2.0257010459899902,33
11,5,2.9611856937408447,7.108333587646484,14.383333206176758,11.216666221618652,2.023446559906006,47
10,9,1.2874720096588135,3.8416666984558105,7.766666889190674,6.133333206176758,2.0216920375823975,48
11,30,2.7358779907226562,7.491666793823242,15.133333206176758,10.199999809265137,2.02002215385437,41
11,24,1.7541805505752563,4.5333333015441895,9.149999618530273,6.983333110809326,2.0183823108673096,44
19,35,3.6612486839294434,6.5333333015441895,13.166666030883789,8.383333206176758,2.015305995941162,35
28,30,1.2874720096588135,3.6500000953674316,7.349999904632568,6.0,2.0136985778808594,29
28,25,1.4162192344665527,3.6666665077209473,7.383333206176758,5.949999809265137,2.013636350631714,34
34,27,1.3840323686599731,2.6666667461395264,5.366666793823242,4.566666603088379,2.012500047683716,45
37,12,1.2874720096588135,3.383333206176758,6.800000190734863,5.316666603088379,2.009852409362793,37
17,12,5.9545578956604,14.641666412353516,29.383333206176758,19.850000381469727,2.0068297386169434,29
23,8,5.174028396606445,11.508333206176758,23.08333396911621,15.699999809265137,2.0057930946350098,32
17,19,4.538338661193848,12.066666603088379,24.200000762939453,17.16666603088379,2.0055248737335205,31
29,6,4.313031196594238,9.108333587646484,18.25,14.449999809265137,2.00365948677063,27
0,21,4.972860813140869,11.366666793823242,22.766666412353516,19.191665649414062,2.002932548522949,36
11,16,1.2874720096588135,4.099999904632568,8.199999809265137,6.699999809265137,2.0,47
8,26,1.1265380382537842,2.683333396911621,5.366666793823242,4.199999809265137,2.0,47
4,24,5.149888038635254,11.925000190734863,23.83333396911621,18.024999618530273,1.9986023902893066,35
2,22,3.4922678470611572,8.5,16.983333587646484,12.949999809265137,1.9980392456054688,35
9,22,4.988954067230225,12.016666412353516,24.008333206176758,17.725000381469727,1.9979195594787598,30
1,10,1.609339952468872,3.549999952316284,7.083333492279053,5.733333110809326,1.9953051805496216,47
9,10,1.2552851438522339,3.4250001907348633,6.833333492279053,5.5333333015441895,1.9951337575912476,48
26,9,6.453453540802002,10.208333015441895,20.349998474121094,13.866666793823242,1.9934693574905396,27
32,4,5.407382488250732,13.833333015441895,27.549999237060547,19.66666603088379,1.9915663003921509,34
35,8,1.2874720096588135,2.8499999046325684,5.675000190734863,4.366666793823242,1.9912282228469849,43
17,20,3.5566413402557373,9.158332824707031,18.233333587646484,13.699999809265137,1.990900993347168,38
17,8,2.4140100479125977,6.199999809265137,12.341667175292969,8.866666793823242,1.9905915260314941,43
28,24,1.770274043083191,5.133333206176758,10.216666221618652,7.733333110809326,1.9902596473693848,36
35,26,1.2874720096588135,3.383333444595337,6.733333110809326,4.650000095367432,1.9901477098464966,24
16,13,2.333543062210083,6.4666666984558105,12.850000381469727,10.783333778381348,1.9871134757995605,47
27,6,4.184284210205078,10.083333969116211,20.016666412353516,15.916666984558105,1.985123872756958,30
28,2,7.724832057952881,14.850000381469727,29.46666717529297,24.08333396911621,1.9842872619628906,32
18,47,2.88071870803833,5.25,10.416666984558105,6.766666889190674,1.9841270446777344,30
18,8,1.2391917705535889,3.0833332538604736,6.116666793823242,4.816666603088379,1.9837838411331177,39
15,11,7.081096172332764,17.208332061767578,34.108333587646484,26.71666717529297,1.982082486152649,24
2,32,5.632689952850342,13.883333206176758,27.516666412353516,20.91666603088379,1.9819928407669067,34
11,32,1.3840323686599731,4.616666793823242,9.149999618530273,7.050000190734863,1.9819493293762207,40
